"","English.Word","anger","disgust","fear","joy","negative","positive","sadness","surprise","Spanish.Word"
"11440","simplify",0,0,0,1,0,1,0,1,"simplificar"
"11448","sin",1,1,1,0,1,0,1,0,"pecado"
"11449","sincere",0,0,0,0,0,1,0,0,"sincero"
"11450","sincerity",0,0,0,0,0,1,0,0,"sinceridad"
"11451","sinful",1,1,1,0,1,0,1,0,"pecaminoso"
"11452","sing",0,0,0,1,0,1,1,0,"cantar"
"11455","singly",0,0,0,0,0,1,0,0,"individualmente"
"11458","singularly",0,0,0,0,0,0,0,1,"particularmente"
"11459","sinister",1,1,1,0,1,0,0,0,"siniestro"
"11461","sinner",1,1,1,0,1,0,1,0,"pecador"
"11462","sinning",0,1,0,0,1,0,0,0,"pecando"
"11466","sir",0,0,0,0,0,1,0,0,"señor"
"11468","siren",0,0,1,0,1,0,0,0,"sirena"
"11469","sissy",0,0,0,0,1,0,0,0,"marica"
"11471","sisterhood",1,0,0,0,0,1,1,1,"hermandad"
"11481","sizzle",1,0,0,0,0,0,0,0,"chisporrotear"
"11487","skeptical",0,0,0,0,1,0,0,0,"escéptico"
"11490","sketchy",0,0,0,0,1,0,0,0,"incompleto"
"11491","skewed",1,0,0,0,1,0,0,0,"sesgado"
"11494","skid",1,0,1,0,1,0,1,0,"patinar"
"11497","skilled",0,0,0,0,0,1,0,0,"experto"
"11499","skillful",0,0,0,0,0,1,0,0,"hábil"
"11503","skip",0,0,0,0,1,0,0,0,"saltar"
"11505","skirmish",1,0,0,0,1,0,0,0,"escaramuza"
"11512","sky",0,0,0,0,0,1,0,0,"cielo"
"11515","slack",0,0,0,0,1,0,0,0,"flojo"
"11516","slag",0,0,0,0,1,0,0,0,"escoria"
"11517","slam",1,0,1,0,1,0,0,1,"golpe"
"11518","slander",1,1,0,0,1,0,0,0,"calumnia"
"11519","slanderous",0,0,0,0,1,0,0,0,"difamatorio"
"11522","slap",1,0,0,0,1,0,0,1,"bofetada"
"11523","slash",1,0,0,0,0,0,0,0,"barra oblicua"
"11525","slate",0,0,0,0,0,1,0,0,"pizarra"
"11527","slaughter",1,1,1,0,1,0,1,1,"sacrificio"
"11528","slaughterhouse",1,1,1,0,1,0,1,0,"matadero"
"11529","slaughtering",1,1,1,0,1,0,1,1,"matanza"
"11530","slave",1,0,1,0,1,0,1,0,"esclavo"
"11531","slavery",1,1,1,0,1,0,1,0,"esclavitud"
"11532","slay",1,0,0,0,1,0,0,0,"matar"
"11533","slayer",1,1,1,0,1,0,1,1,"asesino"
"11535","sleek",0,0,0,0,0,1,0,0,"pulcro"
"11541","sleet",0,0,0,0,1,0,0,0,"aguanieve"
"11546","slender",0,0,0,0,0,1,0,0,"esbelto"
"11554","slim",0,0,0,0,0,1,0,0,"delgado"
"11555","slime",0,1,0,0,0,0,0,0,"limo"
"11556","slimy",0,1,0,0,1,0,0,0,"baboso"
"11558","slink",0,0,0,0,1,0,0,0,"escabullirse"
"11559","slip",0,0,0,0,1,0,0,1,"deslizar"
"11566","slop",0,1,0,0,1,0,0,0,"agua sucia"
"11568","sloppy",0,1,0,0,1,0,0,0,"descuidado"
"11570","sloth",0,1,0,0,1,0,0,0,"ranura"
"11571","slouch",0,0,0,0,1,0,0,0,"flexible"
"11572","slough",0,0,0,0,1,0,0,0,"mudar"
"11575","slowness",0,0,0,0,1,0,0,0,"lentitud"
"11576","sludge",0,1,0,0,1,0,0,0,"lodo"
"11577","slug",0,1,0,0,1,0,0,0,"babosa"
"11578","sluggish",0,0,0,0,1,0,1,0,"lento"
"11580","slum",0,1,0,0,1,0,0,0,"barrio bajo"
"11582","slump",0,0,0,0,1,0,1,0,"depresión"
"11583","slur",1,1,0,0,1,0,1,0,"calumnia"
"11584","slush",0,1,0,0,1,0,0,1,"fango"
"11585","slut",1,1,0,0,1,0,0,0,"puta"
"11586","sly",1,1,1,0,1,0,0,0,"astuto"
"11587","smack",1,0,0,0,1,0,0,0,"tortazo"
"11588","small",0,0,0,0,1,0,0,0,"pequeña"
"11591","smash",1,0,1,0,1,0,0,0,"aplastar"
"11592","smashed",0,0,0,0,1,0,0,0,"colocado"
"11593","smattering",0,0,0,0,1,0,0,0,"noción"
"11595","smell",1,1,0,0,1,0,0,0,"oler"
"11596","smelling",0,1,0,0,1,0,0,0,"oliendo"
"11598","smile",0,0,0,1,0,1,0,1,"sonreír"
"11599","smiling",0,0,0,1,0,1,0,0,"sonriente"
"11600","smirk",0,0,0,0,1,0,0,0,"sonrisa afectada"
"11601","smite",1,0,1,0,1,0,1,0,"herir"
"11603","smitten",0,0,0,0,0,1,0,0,"herido"
"11604","smoker",0,0,0,0,1,0,0,0,"fumador"
"11610","smoothness",0,0,0,0,0,1,0,0,"suavidad"
"11611","smother",1,0,0,0,1,0,0,0,"ahogar"
"11612","smudge",0,0,0,0,1,0,0,0,"mancha"
"11613","smug",0,0,0,0,1,0,0,0,"presumido"
"11614","smuggle",0,0,1,0,1,0,0,0,"hacer contrabando"
"11615","smuggler",1,1,1,0,1,0,0,0,"contrabandista"
"11616","smuggling",0,0,0,0,1,0,0,0,"contrabando"
"11617","smut",0,1,1,0,1,0,0,0,"tizón"
"11620","snag",0,0,0,0,1,0,0,1,"engancharse"
"11621","snags",0,0,0,0,1,0,0,0,"enganches"
"11623","snake",0,1,1,0,1,0,0,0,"serpiente"
"11626","snare",0,0,1,0,1,0,0,0,"trampa"
"11627","snarl",1,1,0,0,1,0,0,0,"gruñido"
"11628","snarling",1,0,0,0,1,0,0,0,"gruñendo"
"11630","sneak",1,0,1,0,1,0,0,1,"furtivo"
"11632","sneaking",0,0,1,0,1,0,0,0,"furtivo"
"11633","sneer",1,1,0,0,1,0,0,0,"burla"
"11634","sneeze",0,1,0,0,1,0,0,1,"estornudar"
"11636","snicker",0,0,0,0,0,1,0,0,"risa disimulada"
"11637","snide",0,0,0,0,1,0,0,0,"sarcástico"
"11642","snob",0,0,0,0,1,0,0,0,"snob"
"11646","snort",0,0,0,0,0,0,1,0,"bufido"
"11653","soak",0,0,0,0,1,0,0,0,"Sumergir"
"11658","sob",0,0,0,0,1,0,1,0,"sollozo"
"11659","sobriety",0,0,0,0,0,1,0,0,"sobriedad"
"11662","sociable",0,0,0,0,0,1,0,0,"sociable"
"11664","socialism",0,1,1,0,0,0,0,0,"socialismo"
"11665","socialist",1,1,1,0,1,0,1,0,"socialista"
"11674","soil",0,1,0,0,1,0,0,0,"suelo"
"11675","soiled",0,1,0,0,1,0,0,0,"sucio"
"11677","solace",0,0,0,0,0,1,0,0,"consuelo"
"11681","soldier",1,0,0,0,0,1,1,0,"soldado"
"11686","solid",0,0,0,0,0,1,0,0,"sólido"
"11691","solidity",0,0,0,0,0,1,0,0,"solidez"
"11698","solution",0,0,0,0,0,1,0,0,"solución"
"11700","solvency",0,0,0,0,0,1,0,0,"solvencia"
"11702","somatic",0,0,0,0,1,0,0,1,"somático"
"11703","somber",0,0,0,0,1,0,1,0,"sombrío"
"11705","sonar",0,0,0,0,0,1,0,0,"sonar"
"11706","sonata",0,0,0,0,0,1,0,0,"sonata"
"11708","sonnet",0,0,0,1,0,1,1,0,"soneto"
"11709","sonorous",0,0,0,1,0,1,0,0,"sonoro"
"11710","soot",0,1,0,0,1,0,0,0,"Hollín"
"11711","soothe",0,0,0,0,0,1,0,0,"calmar"
"11712","soothing",0,0,0,1,0,1,0,0,"calmante"
"11716","sorcery",0,0,1,0,1,0,0,1,"brujería"
"11717","sordid",1,1,1,0,1,0,1,0,"sórdido"
"11718","sore",1,0,0,0,1,0,1,0,"doloroso"
"11719","sorely",0,0,0,0,1,0,1,0,"dolorosamente"
"11720","soreness",0,1,0,0,1,0,1,0,"dolor"
"11723","sorrow",0,0,1,0,1,0,1,0,"tristeza"
"11724","sorrowful",0,0,0,0,1,0,1,0,"triste"
"11726","sorter",0,0,0,0,0,1,0,0,"clasificador"
"11727","sortie",0,0,1,0,1,0,0,0,"salida"
"11730","soulless",0,1,1,0,1,0,1,0,"desalmado"
"11731","soulmate",0,0,1,0,1,0,0,0,"alma gemela"
"11734","soundness",0,0,0,1,0,1,0,0,"solvencia"
"11735","soup",0,0,0,0,0,1,0,0,"sopa"
"11736","sour",0,1,0,0,1,0,0,0,"agrio"
"11742","spa",0,0,0,1,0,1,0,1,"spa"
"11744","spacious",0,0,0,0,0,1,0,0,"espacioso"
"11747","spaniel",0,0,0,1,0,1,0,0,"spaniel"
"11748","spank",1,0,1,0,1,0,1,0,"azotar"
"11749","spanking",1,0,0,0,0,0,0,0,"azotaina"
"11754","sparkle",0,0,0,1,0,1,0,1,"brillar"
"11757","spasm",0,0,1,0,1,0,0,0,"espasmo"
"11758","spat",1,0,0,0,1,0,0,0,"escupió"
"11763","spear",1,0,1,0,1,0,0,0,"lanza"
"11764","special",0,0,0,1,0,1,0,0,"especial"
"11769","specie",0,0,0,0,0,1,0,0,"metálico"
"11774","speck",0,1,0,0,1,0,0,0,"Partícula"
"11777","spectacle",0,0,0,0,1,1,0,0,"espectáculo"
"11779","spectacular",0,0,0,0,0,0,0,1,"espectacular"
"11781","specter",0,0,1,0,1,0,1,0,"espectro"
"11782","spectral",0,0,0,0,1,0,0,0,"espectral"
"11788","speculation",0,0,1,0,1,0,1,0,"especulación"
"11791","speech",0,0,0,0,0,1,0,0,"discurso"
"11797","speedy",0,0,0,0,0,1,0,0,"rápido"
"11799","spelling",0,0,0,0,0,1,0,0,"ortografía"
"11802","spent",0,0,0,0,1,0,0,0,"gastó"
"11804","spew",0,1,0,0,0,0,0,0,"arrojar"
"11808","spice",0,0,0,0,0,1,0,0,"especia"
"11810","spider",0,1,1,0,0,0,0,0,"araña"
"11812","spike",0,0,1,0,0,0,0,0,"pico"
"11819","spine",1,0,0,0,1,1,0,0,"columna vertebral"
"11821","spinster",0,0,1,0,1,0,1,0,"solterona"
"11825","spirit",0,0,0,0,0,1,0,0,"espíritu"
"11826","spirits",0,0,0,1,0,1,0,1,"espíritu"
"11829","spit",0,1,0,0,0,0,0,0,"escupir"
"11830","spite",1,0,0,0,1,0,0,0,"despecho"
"11831","spiteful",1,0,0,0,1,0,0,0,"malévolo"
"11832","splash",0,0,0,0,0,0,0,1,"chapoteo"
"11834","splendid",0,0,0,1,0,1,0,1,"espléndido"
"11835","splendor",0,0,0,1,0,1,0,1,"esplendor"
"11839","splinter",0,0,0,0,1,0,0,0,"astilla"
"11840","split",0,0,0,0,1,0,0,0,"separar"
"11841","splitting",0,0,0,0,1,0,1,0,"terrible"
"11843","spoil",0,1,0,0,1,0,0,0,"arruinar"
"11844","spoiler",0,0,0,0,1,0,1,0,"revelación"
"11846","spoke",0,0,0,0,1,0,0,0,"habló"
"11849","sponge",0,0,0,0,1,0,0,0,"esponja"
"11851","sponsor",0,0,0,0,0,1,0,0,"patrocinador"
"11854","spook",0,0,1,0,1,0,0,0,"espectro"
"11864","spotless",0,0,0,0,0,1,0,0,"inmaculado"
"11868","spouse",0,0,0,1,0,1,0,0,"esposa"
"11870","sprain",0,0,0,0,1,0,1,0,"esguince"
"11874","spree",0,0,0,0,1,0,0,0,"juerga"
"11876","sprite",0,0,1,0,1,0,0,0,"duende"
"11878","spruce",0,0,0,0,0,1,0,0,"abeto"
"11879","spur",0,0,1,0,0,0,0,0,"estimular"
"11880","spurious",0,1,0,0,1,0,0,0,"espurio"
"11886","squall",0,0,1,0,1,0,1,0,"chubasco"
"11890","squatter",0,0,0,0,1,0,0,0,"colono usurpador"
"11893","squeamish",0,1,1,0,1,0,0,0,"delicado"
"11896","squelch",1,1,0,0,1,0,0,0,"aplastar"
"11899","squirm",0,1,0,0,1,0,0,0,"retorcerse"
"11902","stab",1,0,1,0,1,0,1,1,"puñalada"
"11904","stable",0,0,0,0,0,1,0,0,"estable"
"11905","staccato",0,0,0,0,0,1,0,0,"staccato"
"11910","stagger",0,0,0,0,0,0,0,1,"tambalear"
"11911","staggering",0,0,0,0,1,0,0,0,"asombroso"
"11912","stagnant",0,0,0,0,1,0,1,0,"estancado"
"11915","stain",0,1,0,0,1,0,0,0,"mancha"
"11916","stainless",0,0,0,0,0,1,0,0,"inoxidable"
"11921","stale",0,0,0,0,1,0,0,0,"duro"
"11922","stalemate",1,1,0,0,0,0,0,0,"estancamiento"
"11923","stalk",0,0,1,0,1,0,0,0,"acechar"
"11924","stall",0,1,0,0,0,0,0,0,"parar"
"11925","stallion",0,0,0,0,0,1,0,0,"semental"
"11927","stalwart",0,0,0,0,0,1,0,0,"leal"
"11928","stamina",0,0,0,0,0,1,0,0,"aguante"
"11933","standing",0,0,0,0,0,1,0,0,"de pie"
"11934","standoff",1,0,1,0,1,0,0,0,"punto muerto"
"11936","standstill",1,0,0,0,1,0,0,0,"parada"
"11939","star",0,0,0,1,0,1,0,0,"estrella"
"11943","staring",0,0,0,0,1,0,0,0,"curioso"
"11944","stark",0,0,0,0,1,0,0,0,"rígido"
"11945","starlight",0,0,0,0,0,1,0,0,"luz de las estrellas"
"11946","starry",0,0,0,1,0,1,0,0,"estrellado"
"11949","startle",0,0,1,0,1,0,0,1,"asustar"
"11950","startling",0,0,0,0,0,0,0,1,"alarmante"
"11951","starvation",0,0,1,0,1,0,1,0,"inanición"
"11952","starved",0,0,0,0,1,0,0,0,"famélico"
"11953","starving",0,0,0,0,1,0,0,0,"morirse de hambre"
"11955","stately",0,0,0,0,0,1,0,0,"majestuoso"
"11956","statement",0,0,0,0,0,1,0,0,"declaración"
"11962","stationary",0,0,0,0,1,0,0,0,"estacionario"
"11968","statue",0,0,0,0,0,1,0,0,"estatua"
"11971","status",0,0,0,0,0,1,0,0,"estado"
"11974","staunch",0,0,0,0,0,1,0,0,"firme"
"11975","stave",0,0,0,0,1,0,0,0,"duela"
"11980","steadfast",0,0,0,0,0,1,0,0,"firme"
"11981","steady",0,0,0,0,0,0,0,1,"firme"
"11982","steal",1,0,1,0,1,0,1,0,"robar"
"11983","stealing",0,1,1,0,1,0,0,0,"robando"
"11984","stealth",0,0,0,0,0,0,0,1,"sigilo"
"11985","stealthily",0,0,0,0,0,0,0,1,"a hurtadillas"
"11986","stealthy",0,0,1,0,1,0,0,1,"cauteloso"
"11996","stellar",0,0,0,0,0,1,0,0,"estelar"
"12004","stereotype",0,0,0,0,1,0,0,0,"estereotipo"
"12005","stereotyped",0,0,0,0,1,0,0,0,"esteriotipado"
"12006","sterile",0,0,0,0,1,0,1,0,"estéril"
"12007","sterility",0,0,0,0,1,0,0,0,"esterilidad"
"12008","sterling",1,0,0,1,1,1,0,0,"libra esterlina"
"12009","stern",0,0,0,0,1,0,0,0,"popa"
"12012","steward",0,0,0,0,0,1,0,0,"mayordomo"
"12016","sticky",0,1,0,0,0,0,0,0,"pegajoso"
"12017","stiff",0,0,0,0,1,0,0,0,"tieso"
"12019","stiffness",0,0,0,0,1,0,0,0,"rigidez"
"12020","stifle",0,0,0,0,1,0,0,0,"sofocar"
"12021","stifled",1,0,1,0,1,0,1,0,"sofocado"
"12023","stigma",1,1,1,0,1,0,1,0,"estigma"
"12026","stillborn",0,0,0,0,1,0,1,0,"nacido muerto"
"12027","stillness",0,0,1,0,0,1,1,0,"quietud"
"12032","sting",1,0,1,0,1,0,0,0,"picadura"
"12033","stinging",0,0,0,0,1,0,0,0,"escozor"
"12034","stingy",1,1,1,0,1,0,1,0,"tacaño"
"12035","stink",0,1,0,0,1,0,0,0,"hedor"
"12036","stinking",0,1,0,0,1,0,0,0,"maloliente"
"12037","stint",0,0,1,0,1,0,1,0,"escatimar"
"12046","stocks",0,0,0,0,1,0,0,0,"cepo"
"12048","stolen",1,0,0,0,1,0,0,0,"robado"
"12049","stomach",0,1,0,0,0,0,0,0,"estómago"
"12050","stone",1,0,0,0,1,0,0,0,"piedra"
"12051","stoned",0,0,0,0,1,0,0,0,"drogado"
"12055","stools",0,1,0,0,1,0,0,0,"taburetes"
"12058","stoppage",0,0,0,0,1,0,0,0,"paro"
"12063","store",0,0,0,0,0,1,0,0,"Tienda"
"12066","storm",1,0,0,0,1,0,0,0,"tormenta"
"12067","storming",1,0,0,0,0,0,0,0,"asalto"
"12068","stormy",0,0,1,0,1,0,0,0,"Tormentoso"
"12075","straightforward",0,0,0,0,0,1,0,0,"directo"
"12077","strained",1,0,0,0,1,0,0,0,"tenso"
"12079","straits",0,0,1,0,1,0,0,0,"estrecheces"
"12081","stranded",0,0,0,0,1,0,0,0,"varado"
"12082","stranger",0,0,1,0,1,0,0,0,"extraño"
"12083","strangle",1,1,1,0,1,0,1,1,"estrangular"
"12087","strategic",0,0,0,0,0,1,0,0,"estratégico"
"12088","strategist",0,0,0,0,0,1,0,0,"estratega"
"12094","stray",0,0,0,0,1,0,0,0,"extraviado"
"12101","strength",0,0,0,0,0,1,0,0,"fuerza"
"12102","strengthen",0,0,0,0,0,1,0,0,"fortalecer"
"12103","strengthening",0,0,0,1,0,1,0,0,"fortalecimiento"
"12105","stress",0,0,0,0,1,0,0,0,"estrés"
"12107","stretcher",0,0,1,0,0,0,1,0,"camilla"
"12108","stricken",0,0,0,0,0,0,1,0,"afligido"
"12110","strife",1,0,0,0,1,0,0,0,"lucha"
"12111","strike",1,0,0,0,1,0,0,0,"Huelga"
"12112","striking",0,0,0,0,0,1,0,0,"sorprendentes"
"12113","strikingly",0,0,0,0,0,1,0,0,"sorprendentemente"
"12116","strip",0,0,0,0,1,0,1,0,"banda"
"12117","stripe",0,0,0,0,1,0,0,0,"raya"
"12118","stripped",1,1,1,0,1,0,1,0,"despojado"
"12121","stroke",0,0,1,0,1,0,1,0,"carrera"
"12124","strongly",0,0,0,0,0,1,0,0,"fuertemente"
"12126","structure",0,0,0,0,0,1,0,0,"estructura"
"12127","struggle",1,0,1,0,1,0,1,0,"dificil"
"12128","strut",0,0,0,0,1,0,0,0,"puntal"
"12134","stud",0,0,0,0,0,1,0,0,"semental"
"12139","study",0,0,0,0,0,1,0,0,"estudiar"
"12142","stuffy",0,0,0,0,1,0,0,0,"cargado"
"12143","stumble",0,0,0,0,1,0,0,0,"tropezón"
"12145","stunned",0,0,1,0,1,0,0,1,"aturdido"
"12147","stunted",0,0,0,0,1,0,0,0,"enano"
"12149","stupid",0,0,0,0,1,0,0,0,"tonto"
"12150","stupidity",0,0,0,0,1,0,0,0,"estupidez"
"12151","stupor",0,0,0,0,1,0,0,0,"estupor"
"12152","sturdy",0,0,0,0,0,1,0,0,"robusto"
"12155","sty",0,1,0,0,1,0,0,0,"orzuelo"
"12165","subdue",0,0,0,0,1,0,0,0,"dominar"
"12167","subito",0,0,0,0,0,0,0,1,"súbito"
"12168","subject",0,0,0,0,1,0,0,0,"tema"
"12169","subjected",0,0,0,0,1,0,1,0,"sometido"
"12170","subjection",0,0,0,0,1,0,0,0,"sujeción"
"12172","subjugation",1,1,1,0,1,0,1,0,"subyugación"
"12173","sublimation",0,0,0,1,0,1,0,0,"sublimación"
"12180","subordinate",0,0,1,0,1,0,0,0,"subordinar"
"12183","subpoena",0,0,0,0,1,0,0,0,"citación"
"12191","subsidence",0,0,0,0,1,0,1,0,"hundimiento"
"12194","subsidy",1,1,0,0,1,0,0,0,"subvención"
"12195","subsist",0,0,0,0,1,0,0,0,"subsistir"
"12198","substance",0,0,0,0,0,1,0,0,"sustancia"
"12201","substantive",0,0,0,0,0,1,0,0,"sustantivo"
"12209","subtract",0,0,0,0,1,0,0,0,"sustraer"
"12215","subversion",1,0,1,0,1,0,0,0,"subversión"
"12216","subversive",1,0,0,0,1,0,0,1,"subversivo"
"12217","subvert",0,1,1,0,1,0,1,0,"subvertir"
"12219","succeed",0,0,0,1,0,1,0,1,"triunfar"
"12220","succeeding",0,0,0,1,0,1,0,0,"subsiguiente"
"12221","success",0,0,0,1,0,1,0,0,"éxito"
"12222","successful",0,0,0,1,0,1,0,0,"exitoso"
"12226","succinct",0,0,0,0,0,1,0,0,"sucinto"
"12227","succulent",0,0,0,0,1,1,0,0,"suculento"
"12228","succumb",0,0,0,0,1,0,0,0,"sucumbir"
"12229","suck",0,0,0,0,1,0,0,0,"chupar"
"12230","sucker",1,0,0,0,1,0,0,0,"ventosa"
"12234","sudden",0,0,0,0,0,0,0,1,"repentino"
"12235","suddenly",0,0,0,0,0,0,0,1,"de repente"
"12236","sue",1,0,0,0,1,0,1,0,"demandar"
"12237","suffer",0,0,0,0,1,0,0,0,"sufrir"
"12238","sufferer",0,0,1,0,1,0,1,0,"víctima"
"12239","suffering",0,1,1,0,1,0,1,0,"sufrimiento"
"12241","sufficiency",0,0,0,0,0,1,0,0,"suficiencia"
"12245","suffocating",0,1,1,0,1,0,1,0,"sofocante"
"12246","suffocation",1,0,1,0,1,0,0,0,"asfixia"
"12247","sugar",0,0,0,0,0,1,0,0,"azúcar"
"12251","suicidal",1,1,1,0,1,0,1,0,"suicida"
"12252","suicide",1,0,1,0,1,0,1,0,"suicidio"
"12254","suitable",0,0,0,0,0,1,0,0,"apropiado"
"12257","sullen",1,0,0,0,1,0,1,0,"hosco"
"12259","sultan",0,0,1,0,0,0,0,0,"sultán"
"12260","sultry",0,0,0,0,0,1,0,0,"bochornoso"
"12269","summons",0,0,0,0,1,0,0,0,"citación"
"12271","sump",0,1,0,0,0,0,0,0,"sumidero"
"12273","sun",0,0,0,1,0,1,0,1,"sol"
"12280","sunk",0,1,1,0,1,0,1,0,"hundido"
"12283","sunny",0,0,0,1,0,1,0,1,"soleado"
"12285","sunset",0,0,0,0,0,1,0,0,"puesta de sol"
"12286","sunshine",0,0,0,1,0,1,0,0,"Brillo Solar"
"12288","superb",0,0,0,0,0,1,0,0,"magnífico"
"12289","superficial",0,0,0,0,1,0,0,0,"superficial"
"12290","superfluous",0,0,0,0,1,0,0,0,"superfluo"
"12291","superhuman",0,0,0,0,0,1,0,0,"sobrehumano"
"12294","superior",0,0,0,0,0,1,0,0,"superior"
"12295","superiority",0,0,0,0,0,1,0,0,"superioridad"
"12297","superman",0,0,0,1,0,1,0,0,"superhombre"
"12303","superstar",0,0,0,1,0,1,0,0,"superestrella"
"12304","superstition",0,0,1,0,1,1,0,0,"superstición"
"12305","superstitious",0,0,1,0,1,0,0,0,"supersticioso"
"12315","supplication",0,0,0,0,0,1,0,0,"súplica"
"12316","supplies",0,0,0,0,0,1,0,0,"suministros"
"12317","supply",0,0,0,0,0,1,0,0,"suministro"
"12318","supported",0,0,0,0,0,1,0,0,"soportado"
"12319","supporter",0,0,0,1,0,1,0,0,"seguidor"
"12321","supporting",0,0,0,0,0,1,0,0,"secundario"
"12325","suppress",1,0,1,0,1,0,1,0,"reprimir"
"12326","suppression",1,1,1,0,1,0,0,0,"supresión"
"12327","supremacy",1,0,1,1,1,1,0,1,"supremacía"
"12328","supreme",0,0,0,0,0,1,0,0,"supremo"
"12329","supremely",0,0,0,0,0,1,0,0,"supremamente"
"12330","surcharge",1,0,0,0,1,0,0,0,"recargo"
"12331","surety",0,0,0,0,0,1,0,0,"garantía"
"12334","surge",0,0,0,0,0,0,0,1,"sobretensión"
"12336","surgery",0,0,1,0,0,0,1,0,"cirugía"
"12337","surly",1,1,0,0,1,0,0,0,"hosco"
"12338","surmise",0,0,0,0,0,1,0,0,"conjetura"
"12340","surpassing",0,0,0,0,0,1,0,0,"incomparable"
"12342","surprise",0,0,1,1,0,1,0,1,"sorpresa"
"12343","surprised",0,0,0,0,0,0,0,1,"sorprendido"
"12344","surprising",0,0,0,0,0,0,0,1,"sorprendente"
"12345","surprisingly",0,0,0,0,0,0,0,1,"asombrosamente"
"12346","surrender",0,0,1,0,1,0,1,0,"Rendición"
"12347","surrendering",0,0,0,0,1,0,1,0,"rendirse"
"12349","surround",0,0,0,0,1,1,0,0,"rodear"
"12352","surveillance",0,0,1,0,0,0,0,0,"vigilancia"
"12354","surveying",0,0,0,0,0,1,0,0,"agrimensura"
"12357","survive",0,0,0,0,0,1,0,0,"sobrevivir"
"12360","susceptible",0,0,0,0,1,0,0,0,"susceptible"
"12361","suspect",0,0,1,0,1,0,0,0,"sospechar"
"12366","suspense",0,0,1,0,0,0,0,1,"suspenso"
"12367","suspension",0,0,1,0,1,0,0,0,"suspensión"
"12368","suspicion",0,0,1,0,1,0,0,0,"sospecha"
"12370","suspicious",1,0,0,0,1,0,0,0,"sospechoso"
"12374","swab",0,0,0,0,1,0,0,0,"torunda"
"12378","swamp",0,1,1,0,1,0,0,0,"pantano"
"12380","swampy",0,1,1,0,1,0,0,0,"pantanoso"
"12383","swarm",0,1,0,0,0,0,0,0,"enjambre"
"12385","swastika",1,0,1,0,1,0,0,0,"esvástica"
"12387","swear",0,0,0,0,0,1,0,0,"jurar"
"12389","sweat",0,0,1,0,0,0,0,0,"sudor"
"12394","sweet",0,0,0,1,0,1,0,1,"dulce"
"12398","sweetheart",0,0,0,1,0,1,1,0,"cariño"
"12399","sweetie",0,0,0,0,0,1,0,0,"cariño"
"12400","sweetness",0,0,0,0,0,1,0,0,"dulzura"
"12401","sweets",0,0,0,1,0,1,0,0,"dulces"
"12403","swelling",0,0,1,0,1,0,0,0,"hinchazón"
"12405","swerve",0,0,1,0,0,0,0,1,"viraje"
"12406","swift",0,0,0,0,0,1,0,0,"rápido"
"12408","swig",0,1,0,0,1,0,0,0,"trago"
"12409","swim",0,0,1,1,0,1,0,0,"nadar"
"12411","swine",0,1,0,0,1,0,0,0,"cerdo"
"12417","swollen",0,0,0,0,1,0,0,0,"hinchado"
"12424","symbolic",0,0,0,0,0,1,0,0,"simbólico"
"12429","symmetrical",0,0,0,0,0,1,0,0,"simétrico"
"12430","symmetry",0,0,0,1,0,1,0,0,"simetría"
"12431","sympathetic",0,0,1,1,0,1,1,0,"simpático"
"12432","sympathize",0,0,0,0,0,0,1,0,"compadecerse"
"12433","sympathy",0,0,0,0,0,1,1,0,"compasión"
"12434","symphony",0,0,0,1,0,1,0,0,"sinfonía"
"12435","symptom",0,0,0,0,1,0,0,0,"síntoma"
"12438","synchronize",0,0,0,1,0,1,0,1,"sincronizar"
"12440","syncope",0,0,1,0,1,0,1,1,"síncope"
"12442","synergistic",0,0,0,0,0,1,0,0,"sinérgico"
"12444","synod",0,0,0,0,0,1,0,0,"sínodo"
"12446","synonymous",0,0,1,0,1,1,0,0,"sinónimo"
"12452","syringe",0,0,1,0,0,0,0,0,"jeringuilla"
"12464","taboo",0,1,1,0,1,0,0,0,"tabú"
"12471","tackle",1,0,0,0,0,0,0,1,"abordar"
"12474","tact",0,0,0,0,0,1,0,0,"tacto"
"12475","tactics",0,0,1,0,0,0,0,0,"táctica"
"12485","taint",0,0,0,0,1,0,1,0,"mancha"
"12487","tale",0,0,0,0,0,1,0,0,"cuento"
"12488","talent",0,0,0,0,0,1,0,0,"talento"
"12490","talisman",0,0,0,0,0,1,0,0,"talismán"
"12491","talk",0,0,0,0,0,1,0,0,"hablar"
"12498","talons",1,0,1,0,1,0,0,0,"garras"
"12506","tangled",0,0,0,0,1,0,0,0,"enredado"
"12508","tanned",0,0,0,0,0,1,0,0,"bronceado"
"12509","tantalizing",0,0,0,1,1,1,0,1,"tentador"
"12517","tardiness",0,0,0,0,1,0,0,0,"tardanza"
"12518","tardy",0,0,0,0,1,0,0,0,"tardío"
"12520","tariff",1,1,0,0,1,0,0,0,"arancel"
"12521","tarnish",0,1,0,0,1,0,1,0,"deslustre"
"12522","tarry",0,0,0,0,1,0,0,0,"alquitranado"
"12526","task",0,0,0,0,0,1,0,0,"tarea"
"12529","tasteful",0,0,0,0,0,1,0,0,"de buen gusto"
"12530","tasteless",0,1,0,0,1,0,0,0,"insípido"
"12532","tasty",0,0,0,0,0,1,0,0,"sabroso"
"12536","taunt",1,0,1,0,1,0,1,0,"pulla"
"12539","tawny",0,1,0,0,0,0,0,0,"leonado"
"12540","tax",0,0,0,0,1,0,1,0,"impuesto"
